"","Category","Term","Count","%","PValue","Genes","List Total","Pop Hits","Pop Total","Fold Enrichment","Bonferroni","Benjamini","FDR","Overlap"
"821","GOTERM_BP_FAT","GO:0007369~gastrulation","18","1.863354037","0.003914822","KDM6B, COL11A1, COL12A1, GATA6, FN1, LAMB1, CELSR1, BMP7, RNF2, MMP14, SFRP1, VANGL2, COL5A1, SIX2, COL5A2, HAND1, ITGA8, EXOC4","801","185","17911","2.175645308","1","0.049592724","0.045961802","No"
"822","GOTERM_BP_FAT","GO:0001706~endoderm formation","8","0.82815735","0.009836995","MMP14, COL5A1, COL11A1, COL12A1, COL5A2, GATA6, FN1, LAMB1","801","54","17911","3.312710963","1","0.098888904","0.09164877","No"
"823","GOTERM_BP_FAT","GO:0007492~endoderm development","9","0.931677019","0.042772114","MMP14, COL5A1, COL11A1, COL12A1, COL5A2, GATA6, FN1, LAMB1, ZFP36L1","801","88","17911","2.286899898","1","0.28592275","0.264988966","No"
"824","GOTERM_BP_FAT","GO:0022612~gland morphogenesis","18","1.863354037","2.03E-04","DDR1, KDM5B, EDA, VDR, SRC, FEM1B, CTNND1, TNC, PTN, MKI67, BMP7, GLI3, IGF1R, ROBO1, GLI2, SFRP1, SOX9, SLIT2","801","142","17911","2.834467479","0.740497109","0.004392988","0.004071356","No"
"825","GOTERM_BP_FAT","GO:0030879~mammary gland development","16","1.6563147","0.002593119","DDR1, KDM5B, VDR, SRC, GLI3, IGF1R, ROBO1, GLI2, SOCS2, BCL2L11, CCND1, ERBB4, FASN, ID2, SOX9, SLIT2","801","148","17911","2.417383676","0.999999967","0.036203284","0.033552667","No"
"826","GOTERM_BP_FAT","GO:0061180~mammary gland epithelium development","10","1.035196687","0.004215856","DDR1, KDM5B, CCND1, VDR, SRC, ERBB4, ID2, SLIT2, ROBO1, GLI2","801","71","17911","3.14940831","1","0.052304858","0.048475367","No"
"827","GOTERM_BP_FAT","GO:0060603~mammary gland duct morphogenesis","7","0.724637681","0.006333437","DDR1, KDM5B, VDR, SRC, SLIT2, ROBO1, GLI2","801","38","17911","4.119094553","1","0.070068924","0.06493884","No"
"828","GOTERM_BP_FAT","GO:0060443~mammary gland morphogenesis","8","0.82815735","0.013097028","DDR1, KDM5B, VDR, SRC, SLIT2, GLI3, ROBO1, GLI2","801","57","17911","3.138357755","1","0.121932783","0.113005495","No"
"829","GOTERM_BP_FAT","GO:0060763~mammary duct terminal end bud growth","3","0.310559006","0.036030003","KDM5B, SLIT2, ROBO1","801","7","17911","9.583199572","1","0.250962391","0.232588224","No"
"830","GOTERM_BP_FAT","GO:0060444~branching involved in mammary gland duct morphogenesis","4","0.414078675","0.107957782","DDR1, KDM5B, VDR, SRC","801","26","17911","3.440122923","1","0.530832413","0.491967611","No"
"831","GOTERM_BP_FAT","GO:0009314~response to radiation","35","3.623188406","8.73E-04","SEMA5A, SLC1A3, PTPRK, TULP1, BRCA1, PTN, HMGCR, AURKB, D7ERTD443E, CCND2, SYNGAP1, CCND1, MYC, CASP3, FIGNL1, CHEK1, PBK, RAD54L, TOPBP1, ECT2, RRM1, H2AFX, CIRBP, MEIS2, FANCG, NET1, COL3A1, SFRP1, RAD51C, RAD51, FANCD2, ID2, PPP1R1B, INTS7, RAD18","801","428","17911","1.828570012","0.996972622","0.01497843","0.013881787","No"
"832","GOTERM_BP_FAT","GO:0010212~response to ionizing radiation","17","1.759834369","0.001191259","RRM1, H2AFX, BRCA1, NET1, D7ERTD443E, SFRP1, RAD51, RAD51C, CCND2, CCND1, FANCD2, MYC, FIGNL1, RAD54L, INTS7, TOPBP1, ECT2","801","151","17911","2.517440947","0.999634221","0.019239846","0.017831204","No"
"833","GOTERM_BP_FAT","GO:0071479~cellular response to ionizing radiation","8","0.82815735","0.01706795","NET1, SFRP1, RAD51, CCND2, FIGNL1, H2AFX, INTS7, ECT2","801","60","17911","2.981439867","1","0.148488931","0.13761734","No"
"834","GOTERM_BP_FAT","GO:0071478~cellular response to radiation","13","1.345755694","0.026639542","H2AFX, PTPRK, PTN, AURKB, NET1, SFRP1, RAD51, CCND2, FIGNL1, CHEK1, PBK, INTS7, ECT2","801","143","17911","2.032799909","1","0.201864477","0.187085005","No"
"835","GOTERM_BP_FAT","GO:0071214~cellular response to abiotic stimulus","21","2.173913043","0.036504055","KCNE1, H2AFX, STK39, PTPRK, PTN, AURKB, ZFP36L1, COL1A1, NET1, REST, SFRP1, RAD51, CCND2, MYC, FIGNL1, CHEK1, PBK, CASP2, INTS7, SOX9, ECT2","801","290","17911","1.619230273","1","0.253731854","0.235154921","No"
"836","GOTERM_MF_FAT","GO:0043394~proteoglycan binding","8","0.82815735","5.14E-04","SEMA5A, COL5A1, GPC3, SLIT2, PTN, AGRN, GPC6, PTPRF","750","33","16866","5.451636364","0.467309959","0.012055609","0.011179732","No"
"837","GOTERM_MF_FAT","GO:0043395~heparan sulfate proteoglycan binding","5","0.517598344","0.023208359","SEMA5A, GPC3, SLIT2, AGRN, GPC6","750","25","16866","4.4976","1","0.2137612","0.198230794","No"
"838","GOTERM_MF_FAT","GO:0001948~glycoprotein binding","11","1.138716356","0.039058182","SEMA5A, COL5A1, ERBB2, GPC3, VIM, SLIT2, PTN, AGRN, GPC6, PTPRF, IGF2R","750","119","16866","2.078722689","1","0.314778114","0.291908521","No"
"839","GOTERM_BP_FAT","GO:0009798~axis specification","12","1.242236025","0.003964248","TCF7L1, SFRP1, STIL, SIX2, HEY2, GPC3, PITX2, SMAD6, MDFI, TBX18, RNF2, AURKA","801","97","17911","2.766284413","1","0.050123198","0.046453437","No"
"840","GOTERM_BP_FAT","GO:0009952~anterior/posterior pattern specification","20","2.070393375","0.004256001","GDF11, TCF7L1, PCGF2, EN1, CELSR1, GLI3, TBX18, RNF2, PBX1, GLI2, AURKA, SFRP1, VANGL2, ALDH1A2, SIX2, HEY2, GPC3, ROR2, SSBP3, CDON","801","218","17911","2.05144945","1","0.052511769","0.048667129","No"
"841","GOTERM_BP_FAT","GO:0007389~pattern specification process","34","3.519668737","0.008167441","SEMA5A, CELSR1, GLI3, RNF2, AURKA, GLI2, SYNGAP1, CHSY1, ERBB4, SIX2, TBX20, HEY2, GPC3, PITX2, CDON, GDF11, TCF7L1, STIL, PCGF2, EN1, MICAL2, SMAD6, BMP7, TBX18, PBX1, BICC1, SFRP1, VANGL2, DAAM2, ALDH1A2, HAND1, ROR2, SSBP3, MDFI","801","474","17911","1.603939169","1","0.085110632","0.078879272","No"
"842","GOTERM_BP_FAT","GO:0003002~regionalization","25","2.587991718","0.026631385","CELSR1, GLI3, RNF2, AURKA, GLI2, CHSY1, SIX2, TBX20, HEY2, GPC3, PITX2, CDON, GDF11, TCF7L1, PCGF2, EN1, SMAD6, TBX18, PBX1, SFRP1, VANGL2, ALDH1A2, ROR2, SSBP3, MDFI","801","352","17911","1.588124929","1","0.201864477","0.187085005","No"
"843","GOTERM_BP_FAT","GO:0071364~cellular response to epidermal growth factor stimulus","8","0.82815735","9.27E-04","COL1A1, EEF1A1, MCM7, ERBB4, MYC, ERBB2, SOX9, ZFP36L1","801","36","17911","4.969066445","0.997883146","0.015699087","0.014549681","No"
"844","GOTERM_BP_FAT","GO:0070849~response to epidermal growth factor","8","0.82815735","0.00205761","COL1A1, EEF1A1, MCM7, ERBB4, MYC, ERBB2, SOX9, ZFP36L1","801","41","17911","4.363082732","0.999998849","0.029627794","0.0274586","No"
"845","GOTERM_BP_FAT","GO:0014065~phosphatidylinositol 3-kinase signaling","7","0.724637681","0.273479971","UNC5B, ERBB4, ERBB2, PRR5L, SOX9, ZFP36L1, IGF1R","801","98","17911","1.597199929","1","0.93234046","0.864079318","No"
"846","GOTERM_BP_FAT","GO:0060560~developmental growth involved in morphogenesis","29","3.002070393","1.61E-06","SEMA5A, DDR1, KDM5B, CPNE5, TNC, NEDD4L, LPAR3, NKD1, FSTL4, RTN4, AURKA, ROBO1, ALCAM, SALL1, SPP1, SLIT3, SOX9, SLIT2, PLXNA3, EPHA7, POSTN, SEMA6A, BCL11A, FN1, SFRP1, VANGL2, KIF26B, SPRY2, DBN1","801","231","17911","2.807199875","0.010645287","6.77E-05","6.28E-05","No"
"847","GOTERM_BP_FAT","GO:0010975~regulation of neuron projection development","45","4.658385093","2.78E-05","SEMA5A, ROBO2, BHLHB9, CPNE5, NTM, DIXDC1, NEDD4L, LPAR3, PTN, PPP1R9A, PTPRF, FSTL4, RTN4, IGF1R, ROBO1, SIPA1L1, SYNGAP1, CFL1, NCS1, DPYSL3, SPP1, SLIT3, SLIT2, PLXNA3, YWHAH, RUNX1T1, LYN, EPHA7, SEMA6A, CAMK1D, BCL11A, PLK2, FN1, BMP7, CIT, PTPRD, EEF1A1, CD24A, SDK1, SFRP1, CTTN, VIM, AGRN, DBN1, EZH2","801","513","17911","1.961473597","0.168708019","8.03E-04","7.44E-04","No"
"848","GOTERM_BP_FAT","GO:0010771~negative regulation of cell morphogenesis involved in differentiation","16","1.6563147","2.45E-04","SEMA5A, EPHA7, POSTN, SEMA6A, ACTN4, RTN4, FSTL4, CIT, CORO1C, SFRP1, SALL1, SYNGAP1, SPP1, SLIT2, YWHAH, PLXNA3","801","118","17911","3.031972746","0.803390204","0.005113491","0.004739107","No"
"849","GOTERM_BP_FAT","GO:0050770~regulation of axonogenesis","20","2.070393375","3.94E-04","ROBO2, SEMA5A, EPHA7, SEMA6A, FN1, DIXDC1, LPAR3, RTN4, FSTL4, ROBO1, SYNGAP1, SIPA1L1, CTTN, SPP1, SLIT3, VIM, SLIT2, AGRN, DBN1, PLXNA3","801","178","17911","2.512449326","0.926964859","0.007648845","0.007088836","No"
"850","GOTERM_BP_FAT","GO:0001558~regulation of cell growth","35","3.623188406","4.08E-04","SEMA5A, DDR1, BMP10, CDKN1B, CPNE5, COL14A1, NEDD4L, LPAR3, WISP1, FSTL4, RTN4, SOCS2, TRO, D7ERTD443E, PTTG1, ZMAT3, ERBB2, SPP1, SH3BP4, SLIT3, SLIT2, PLXNA3, EPHA7, SEMA6A, H3F3B, BCL11A, CIRBP, FN1, DCBLD2, SFRP1, MMP14, PSRC1, NOV, CTTN, DBN1","801","410","17911","1.908848695","0.933239469","0.00786536","0.007289499","No"
"851","GOTERM_BP_FAT","GO:0048640~negative regulation of developmental growth","14","1.449275362","7.32E-04","SEMA5A, TCF7L2, EPHA7, SEMA6A, BCL11A, RTN4, NKD1, FSTL4, STK3, SOCS2, SFRP1, SPP1, SLIT2, PLXNA3","801","104","17911","3.010107558","0.99225838","0.012921897","0.011975822","No"
"852","GOTERM_BP_FAT","GO:0031345~negative regulation of cell projection organization","19","1.966873706","0.001268783","SEMA5A, EPHA7, SEMA6A, BCL11A, NTM, PLK2, PTPRF, RTN4, FSTL4, CIT, SYNGAP1, DPYSL3, SPP1, SPRY2, VIM, SLIT2, YWHAH, RUNX1T1, PLXNA3","801","181","17911","2.347266194","0.999781517","0.020442196","0.018945524","No"
"853","GOTERM_BP_FAT","GO:0010977~negative regulation of neuron projection development","17","1.759834369","0.001277666","SEMA5A, EPHA7, SEMA6A, BCL11A, NTM, PLK2, RTN4, FSTL4, CIT, SYNGAP1, DPYSL3, SPP1, VIM, SLIT2, YWHAH, RUNX1T1, PLXNA3","801","152","17911","2.500878836","0.999794044","0.020485858","0.018985989","No"
"854","GOTERM_BP_FAT","GO:0048588~developmental cell growth","21","2.173913043","0.001594751","SEMA5A, DDR1, EPHA7, POSTN, SEMA6A, CPNE5, BCL11A, FN1, NEDD4L, LPAR3, WISP1, RTN4, FSTL4, AURKA, ALCAM, SPP1, SLIT3, SOX9, SLIT2, DBN1, PLXNA3","801","215","17911","2.184078042","0.999974984","0.024561386","0.022763129","No"
"855","GOTERM_BP_FAT","GO:1990138~neuron projection extension","16","1.6563147","0.004544023","SEMA5A, DDR1, POSTN, SEMA6A, CPNE5, BCL11A, FN1, NEDD4L, RTN4, FSTL4, AURKA, ALCAM, SLIT3, SLIT2, DBN1, PLXNA3","801","157","17911","2.278807542","1","0.054942121","0.050919544","No"
"856","GOTERM_BP_FAT","GO:0050771~negative regulation of axonogenesis","9","0.931677019","0.00500707","SEMA5A, EPHA7, SEMA6A, SYNGAP1, SPP1, SLIT2, RTN4, FSTL4, PLXNA3","801","60","17911","3.35411985","1","0.058515723","0.054231505","No"
"857","GOTERM_BP_FAT","GO:0050922~negative regulation of chemotaxis","8","0.82815735","0.008021591","ROBO2, SEMA5A, SEMA6A, NOV, SLIT2, THBS1, ROBO1, PLXNA3","801","52","17911","3.440122923","1","0.083854046","0.077714687","No"
"858","GOTERM_BP_FAT","GO:0061387~regulation of extent of cell growth","12","1.242236025","0.015579308","SEMA5A, EPHA7, SEMA6A, CTTN, FN1, SPP1, LPAR3, SLIT2, DBN1, RTN4, FSTL4, PLXNA3","801","117","17911","2.293415282","1","0.138812683","0.128649537","No"
"859","GOTERM_BP_FAT","GO:0048846~axon extension involved in axon guidance","6","0.621118012","0.023416954","SEMA5A, SEMA6A, ALCAM, SLIT3, SLIT2, PLXNA3","801","37","17911","3.626075514","1","0.184391153","0.170890987","No"
"860","GOTERM_BP_FAT","GO:1902284~neuron projection extension involved in neuron projection guidance","6","0.621118012","0.023416954","SEMA5A, SEMA6A, ALCAM, SLIT3, SLIT2, PLXNA3","801","37","17911","3.626075514","1","0.184391153","0.170890987","No"
"861","GOTERM_MF_FAT","GO:0045499~chemorepellent activity","5","0.517598344","0.03003813","SEMA5A, EPHA7, SEMA6A, FLRT2, SLIT2","750","27","16866","4.164444444","1","0.255532704","0.236967471","No"
"862","GOTERM_BP_FAT","GO:0030517~negative regulation of axon extension","6","0.621118012","0.041639948","SEMA5A, SEMA6A, SLIT2, RTN4, FSTL4, PLXNA3","801","43","17911","3.120111489","1","0.279522962","0.259057738","No"
"863","GOTERM_BP_FAT","GO:0008361~regulation of cell size","15","1.552795031","0.053017021","SEMA5A, VAV3, NPM1, EPHA7, SEMA6A, FN1, LPAR3, RTN4, FSTL4, CTTN, CFL1, SPP1, SLIT2, DBN1, PLXNA3","801","194","17911","1.728927758","1","0.330641144","0.306433311","No"
"864","GOTERM_BP_FAT","GO:0048675~axon extension","10","1.035196687","0.085155026","SEMA5A, SEMA6A, ALCAM, FN1, SLIT3, SLIT2, DBN1, RTN4, FSTL4, PLXNA3","801","119","17911","1.87905874","1","0.456222001","0.422819788","No"
"865","GOTERM_BP_FAT","GO:0030516~regulation of axon extension","9","0.931677019","0.093607168","SEMA5A, SEMA6A, CTTN, FN1, SLIT2, DBN1, RTN4, FSTL4, PLXNA3","801","104","17911","1.935069144","1","0.481677816","0.446411859","No"
"866","GOTERM_BP_FAT","GO:1902667~regulation of axon guidance","5","0.517598344","0.101865267","SEMA5A, SEMA6A, SLIT2, AGRN, PLXNA3","801","40","17911","2.795099875","1","0.510644008","0.473257297","No"
"867","GOTERM_BP_FAT","GO:1902668~negative regulation of axon guidance","4","0.414078675","0.117627272","SEMA5A, SEMA6A, SLIT2, PLXNA3","801","27","17911","3.312710963","1","0.56376161","0.522485903","No"
"868","GOTERM_BP_FAT","GO:0008045~motor neuron axon guidance","4","0.414078675","0.20443692","ALCAM, ERBB2, SLIT2, PLXNA3","801","35","17911","2.555519886","1","0.79036242","0.732496175","No"
"869","GOTERM_BP_FAT","GO:0048843~negative regulation of axon extension involved in axon guidance","3","0.310559006","0.324673097","SEMA5A, SEMA6A, PLXNA3","801","26","17911","2.580092192","1","1","0.926924815","No"
"870","GOTERM_BP_FAT","GO:0048841~regulation of axon extension involved in axon guidance","3","0.310559006","0.482292689","SEMA5A, SEMA6A, PLXNA3","801","36","17911","1.863399917","1","1","0.926924815","No"
"871","GOTERM_BP_FAT","GO:0071526~semaphorin-plexin signaling pathway","3","0.310559006","0.496820226","SEMA5A, SEMA6A, PLXNA3","801","37","17911","1.813037757","1","1","0.926924815","No"
"872","GOTERM_CC_FAT","GO:0001725~stress fiber","10","1.035196687","0.006192109","SEPT11, VANGL2, TPM3, ACTN1, FSCN1, ROR1, ACTN4, MYL9, MYH10, MYH7","727","67","14413","2.959001417","0.988143874","0.057417736","0.051466878","No"
"873","GOTERM_CC_FAT","GO:0097517~contractile actin filament bundle","10","1.035196687","0.006192109","SEPT11, VANGL2, TPM3, ACTN1, FSCN1, ROR1, ACTN4, MYL9, MYH10, MYH7","727","67","14413","2.959001417","0.988143874","0.057417736","0.051466878","No"
"874","GOTERM_CC_FAT","GO:0032432~actin filament bundle","10","1.035196687","0.011737331","SEPT11, VANGL2, TPM3, ACTN1, FSCN1, ROR1, ACTN4, MYL9, MYH10, MYH7","727","74","14413","2.679095877","0.999781784","0.098593578","0.088375196","No"
"875","GOTERM_CC_FAT","GO:0042641~actomyosin","10","1.035196687","0.013850388","SEPT11, VANGL2, TPM3, ACTN1, FSCN1, ROR1, ACTN4, MYL9, MYH10, MYH7","727","76","14413","2.608593354","0.999952667","0.111114352","0.099598299","No"
"876","GOTERM_BP_FAT","GO:0034614~cellular response to reactive oxygen species","16","1.6563147","0.001034215","CBX8, KDM6B, SRC, PCGF2, PYCR1, AKR1C18, PTPRK, THBS1, SLC8A1, CCNA2, NET1, CDK1, HNRNPD, ECT2, ATG7, EZH2","801","135","17911","2.650168771","0.998961217","0.017162795","0.015906224","No"
"877","GOTERM_BP_FAT","GO:0034599~cellular response to oxidative stress","22","2.277432712","0.002883375","CBX8, KDM6B, SRC, PCGF2, NONO, PYCR1, AKR1C18, PRR5L, PTPRK, THBS1, BACH2, SLC8A1, CCNA2, NET1, SFPQ, MELK, FANCD2, CDK1, HNRNPD, ECT2, ATG7, EZH2","801","242","17911","2.032799909","0.999999995","0.038981345","0.036127333","No"
"878","GOTERM_BP_FAT","GO:0000302~response to reactive oxygen species","20","2.070393375","0.003302696","CBX8, KDM6B, LIG1, SRC, PCGF2, PYCR1, AKR1C18, PTPRK, THBS1, SLC8A1, COL1A1, CCNA2, NET1, CASP3, CDK1, HNRNPD, TXNIP, ECT2, ATG7, EZH2","801","213","17911","2.09960554","1","0.043156094","0.039996428","No"
"879","GOTERM_BP_FAT","GO:0006979~response to oxidative stress","31","3.209109731","0.006705584","BTG1, SRC, AKR1C18, PRR5L, PTPRK, THBS1, BACH2, SLC8A1, CASP3, ECT2, ATG7, KDM6B, CBX8, RBPMS, LIG1, PCGF2, NONO, PYCR1, DHCR24, CCNA2, NET1, COL1A1, SFPQ, MMP14, MELK, FANCD2, PXDN, HNRNPD, CDK1, TXNIP, EZH2","801","415","17911","1.670324745","1","0.073451597","0.068073851","No"
"880","GOTERM_BP_FAT","GO:0042542~response to hydrogen peroxide","14","1.449275362","0.006997905","CBX8, KDM6B, LIG1, SRC, PCGF2, PYCR1, SLC8A1, COL1A1, NET1, CASP3, CDK1, TXNIP, ECT2, EZH2","801","134","17911","2.336202881","1","0.076004002","0.070439383","No"
"881","GOTERM_BP_FAT","GO:0070301~cellular response to hydrogen peroxide","8","0.82815735","0.077330403","KDM6B, CBX8, NET1, PCGF2, CDK1, PYCR1, ECT2, EZH2","801","83","17911","2.155257735","1","0.425991051","0.394802191","No"
"882","GOTERM_BP_FAT","GO:0010035~response to inorganic substance","32","3.3126294","0.126163463","COL18A1, CDKN1B, SRC, SLC40A1, SLC1A3, NEDD4L, AKR1C18, THBS1, CACNA1H, SLC8A1, CACNA1G, CCND1, MYC, CASP3, NCAM1, ECT2, KDM6B, CBX8, LIG1, PCGF2, FN1, PYCR1, CCNA2, NET1, COL1A1, RAD51, ID2, HNRNPD, CDK1, TXNIP, EZH2, ABCG2","801","558","17911","1.282339728","1","0.588299692","0.545227434","No"
"883","GOTERM_BP_FAT","GO:0001666~response to hypoxia","26","2.691511387","0.002003754","CDKN1B, SRC, GATA6, HIF3A, PTN, APOLD1, SLC8A1, ZFP36L1, E2F1, EIF4EBP1, CLCA1, PDK3, SOX4, POSTN, APAF1, PRKCE, VEGFC, ACTN4, WTIP, CCNA2, CD24A, SFRP1, MMP14, ACOT2, TACC3, ANGPTL4","801","299","17911","1.944417304","0.999998353","0.029271899","0.027128762","No"
"884","GOTERM_BP_FAT","GO:0036293~response to decreased oxygen levels","26","2.691511387","0.002999786","CDKN1B, SRC, GATA6, HIF3A, PTN, APOLD1, SLC8A1, ZFP36L1, E2F1, EIF4EBP1, CLCA1, PDK3, SOX4, POSTN, APAF1, PRKCE, VEGFC, ACTN4, WTIP, CCNA2, CD24A, SFRP1, MMP14, ACOT2, TACC3, ANGPTL4","801","308","17911","1.887599916","0.999999998","0.03990497","0.036983334","No"
"885","GOTERM_BP_FAT","GO:0070482~response to oxygen levels","28","2.898550725","0.009111328","CDKN1B, SRC, GATA6, HIF3A, PTN, APOLD1, SLC8A1, ZFP36L1, E2F1, EIF4EBP1, CLCA1, PDK3, ATG7, SOX4, POSTN, APAF1, PRKCE, VEGFC, ACTN4, WTIP, CCNA2, COL1A1, CD24A, SFRP1, MMP14, ACOT2, TACC3, ANGPTL4","801","371","17911","1.687607472","1","0.093191051","0.086368085","No"
"886","GOTERM_BP_FAT","GO:0071456~cellular response to hypoxia","12","1.242236025","0.01850493","CCNA2, SFRP1, SRC, PRKCE, GATA6, E2F1, EIF4EBP1, CLCA1, PDK3, PTN, SLC8A1, ZFP36L1","801","120","17911","2.2360799","1","0.156279547","0.144837567","No"
"887","GOTERM_BP_FAT","GO:0071453~cellular response to oxygen levels","13","1.345755694","0.019792433","SRC, PRKCE, GATA6, PTN, SLC8A1, ZFP36L1, CCNA2, SFRP1, E2F1, EIF4EBP1, CLCA1, PDK3, ATG7","801","137","17911","2.121827642","1","0.164815696","0.152748744","No"
"888","GOTERM_BP_FAT","GO:0036294~cellular response to decreased oxygen levels","12","1.242236025","0.026891373","CCNA2, SFRP1, SRC, PRKCE, GATA6, E2F1, EIF4EBP1, CLCA1, PDK3, PTN, SLC8A1, ZFP36L1","801","127","17911","2.112831402","1","0.202687203","0.187847495","No"
"889","GOTERM_BP_FAT","GO:0051054~positive regulation of DNA metabolic process","23","2.380952381","2.13E-04","CBX8, TOP2A, NPM1, DNMT1, ATAD5, SRC, CDC7, HMGB1, BRCA1, AURKB, NPAS2, IGF1R, GLI2, CCT6A, RAD51, MYC, CDK2, CDK1, WHSC1, DNA2, HNRNPA1, E2F7, E2F8","801","212","17911","2.425935741","0.757028983","0.004561021","0.004227087","No"
"890","GOTERM_BP_FAT","GO:0045740~positive regulation of DNA replication","9","0.931677019","0.002895802","NPM1, CDK2, CDK1, CDC7, DNA2, E2F7, E2F8, IGF1R, GLI2","801","55","17911","3.659039837","0.999999996","0.038986308","0.036131932","No"
"891","GOTERM_BP_FAT","GO:0044786~cell cycle DNA replication","6","0.621118012","0.009879979","LIG1, ATAD5, CDC7, DNA2, E2F7, E2F8","801","30","17911","4.4721598","1","0.098919003","0.091676666","No"
"892","GOTERM_BP_FAT","GO:2000105~positive regulation of DNA-dependent DNA replication","4","0.414078675","0.014431886","CDK2, CDC7, E2F7, E2F8","801","12","17911","7.453599667","1","0.131051789","0.121456855","No"
"893","GOTERM_BP_FAT","GO:0006275~regulation of DNA replication","10","1.035196687","0.063192182","NPM1, CDK2, CDK1, CDC7, ESCO2, DNA2, E2F7, E2F8, IGF1R, GLI2","801","112","17911","1.996499911","1","0.372449359","0.345180545","No"
"894","GOTERM_BP_FAT","GO:0090329~regulation of DNA-dependent DNA replication","5","0.517598344","0.109111516","NPM1, CDK2, CDC7, E2F7, E2F8","801","41","17911","2.726926707","1","0.535711719","0.49648968","No"
"895","GOTERM_CC_FAT","GO:0005871~kinesin complex","10","1.035196687","0.001572577","CENPE, KIFC1, KIF26B, KIF23, KIF2C, KIF1A, KIF22, KIF11, KIF20B, KIF15","727","55","14413","3.604601726","0.674926479","0.019698599","0.017657007","No"
"896","GOTERM_MF_FAT","GO:0003777~microtubule motor activity","11","1.138716356","0.001891613","CENPE, SNX29, KIFC1, KIF26B, KIF23, KIF2C, KIF1A, KIF22, KIF11, KIF20B, KIF15","750","76","16866","3.254842105","0.901483029","0.034816891","0.032287337","No"
"897","GOTERM_MF_FAT","GO:0003774~motor activity","15","1.552795031","0.004314008","MYH7B, KIF23, KIF11, KIF22, DYNLL1, KIF15, CENPE, SNX29, KIFC1, KIF26B, KIF2C, KIF1A, KIF20B, MYH10, MYH7","750","142","16866","2.375492958","0.994967147","0.058073184","0.053853989","No"
"898","GOTERM_CC_FAT","GO:0005875~microtubule associated complex","16","1.6563147","0.006821348","CDCA8, KIF23, KIF11, KIF22, DYNLL1, AURKB, KIF15, AURKA, CENPE, BCL2L11, KIFC1, KIF26B, BIRC5, KIF2C, KIF1A, KIF20B","727","146","14413","2.172636657","0.992456959","0.062441569","0.055970034","No"
"899","GOTERM_MF_FAT","GO:1990939~ATP-dependent microtubule motor activity","4","0.414078675","0.031703745","KIFC1, KIF26B, KIF11, KIF20B","750","16","16866","5.622","1","0.262412751","0.243347661","No"
"900","GOTERM_BP_FAT","GO:0007018~microtubule-based movement","14","1.449275362","0.24325006","KIF23, KIF11, KIF22, DYNLL1, KIF15, CENPE, SNX29, UCHL1, KIFC1, KIF26B, KIF2C, KIF1A, KIF20B, IFT46","801","233","17911","1.343567322","1","0.87079012","0.807035375","No"
"901","GOTERM_BP_FAT","GO:0043254~regulation of protein complex assembly","32","3.3126294","5.55E-04","CDKN1B, SRC, ELN, INSIG1, STXBP1, HJURP, ARHGAP18, PPP1R9A, EPS8, BCL2L11, TBX20, HEY2, STMN1, EIF4EBP1, NCK2, ARFIP2, BMF, NCAM1, SLIT2, STXBP6, WASF1, TMSB10, UNC13B, PRKCE, SMAD6, CD24A, PSRC1, CTTN, FSCN1, STUB1, ARHGEF2, DBN1","801","368","17911","1.944417304","0.974843389","0.010196839","0.009450279","No"
"902","GOTERM_BP_FAT","GO:0006461~protein complex assembly","79","8.17805383","0.002901361","CDKN1B, ELN, HJURP, PPP1R9A, IGF1R, EPS8, CHAF1B, C1QTNF6, GJA5, DPYSL3, SH3PXD2B, HEY2, STMN1, NCK2, ARFIP2, SOX9, TMSB10, UNC13B, ENTPD1, CPT1A, KCNH6, APAF1, PRKCE, ATPIF1, HDGFRP3, MTSS1, EEF1A1, PSRC1, CTTN, FSCN1, ALDOC, ANGPTL4, ARHGEF2, CASQ1, DBN1, MCM2, ASF1B, SRC, INSIG1, STXBP1, SHMT1, ARHGAP18, HMGCR, THBS4, RTN4, BCL2L11, TBX20, EIF4EBP1, BMF, NCAM1, STXBP6, SLIT2, ECT2, WASF1, CENPT, RRM1, SEPT11, NPM1, RRM2, H3F3B, UBE2C, TNFRSF9, FN1, PARVA, SMAD6, SNAP91, COL1A1, CD24A, H1F0, RAD51, APITD1, COL1A2, NASP, DLG5, CDK1, STUB1, ATXN10, AGRN, SSBP3","801","1277","17911","1.383322726","0.999999996","0.038986308","0.036131932","No"
